Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"January 1, 2025 to January 27, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"January 1, 2025 - January 27, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,71204922.76916799,66306529.445871726,6.593675941,-2.131646095,20250121 - 20250127,9.73125894,20250114 - 20250127,6.647500711,20250115,-7.565892408,20250127,4584464.210516995,-9000000,93053.9590706,-540996.3426907,-26205.276448133,-8709.873745025,-4898393.323296264
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - January 27, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,2.29533869,2.29533869,2.29533869,24.626376291,44.81473563,97.395841117,148.696845768
Historical Performance Benchmark Comparison,Data,EFA,4.787726491,4.787726491,4.787726491,8.899434298,15.650190881,31.805295783,39.345803587
Historical Performance Benchmark Comparison,Data,VT,2.579162411,2.579162411,2.579162411,18.609032059,29.03507143,63.000151249,86.069173528
Historical Performance Benchmark Comparison,Data,U8251256,6.593675937,6.593675937,6.593675937,51.405130812,40.548027702,-62.990041704,< -2000000
Performance by Long Short,Data,Short,ANF   250110C00157500,ANF 10JAN25 157.5 C,Consumer Cyclicals,Options,-0.001773828,-100,0.002376278,0.00,0.00,No
Performance by Long Short,Data,Short,ANF   250110P00155000,ANF 10JAN25 155 P,Consumer Cyclicals,Options,-0.002384858,-100,0.003311664,0.00,"2,056.44",No
Performance by Long Short,Data,Short,ANF   250124P00127000,ANF 24JAN25 127 P,Consumer Cyclicals,Options,-0.001653627,-100,0.000774092,0.00,0.00,No
Performance by Long Short,Data,Short,BYD JAN25 245 P W17,1211 17JAN25 245 P,Consumer Cyclicals,Options,-0.001133413,-100,0.002578516,0.00,"1,566.39",No
Performance by Long Short,Data,Short,BYD JAN25 280 C W24,1211 24JAN25 280 C,Consumer Cyclicals,Options,-0.002416128,-100,0.003045624,0.00,"2,194.15",No
Performance by Long Short,Data,Short,BYD JAN25 300 C,1211 27JAN25 300 C,Consumer Cyclicals,Options,-0.000316227,-100,0.001028214,0.00,706.46,No
Performance by Long Short,Data,Short,JDC JAN25 160 C,9618 27JAN25 160 C,Consumer Cyclicals,Options,-0.001343031,-87.635336988,0.002377445,0.00,"1,681.01",No
Performance by Long Short,Data,Short,MCD   250103C00300000,MCD 03JAN25 300 C,Consumer Cyclicals,Options,-0.000040528,-100,0.000055971,0.00,715.51,No
Performance by Long Short,Data,Total Consumer Cyclicals,,,,,-0.00389658,-100,0.018325666,0.00,"10,822.39",
Performance by Long Short,Data,Short,KO    250131C00063000,KO 31JAN25 63 C,Consumer Non-Cyc,Options,-0.000432742,60.071030883,-0.000461033,0.00,-344.15,No
Performance by Long Short,Data,Total Consumer Non-Cyc,,,,,-0.000432742,60.071030883,-0.000461033,0.00,-344.15,
Performance by Long Short,Data,Short,CCJ   250124P00050000,CCJ 24JAN25 50 P,Energy,Options,-0.000310719,-100,0.000635705,0.00,435.41,No
Performance by Long Short,Data,Short,XLE,ENERGY SELECT SECTOR SPDR,Energy,ETFs,-2.480570591,3.877568308,-0.096185819,0.00,"-68,997.78",No
Performance by Long Short,Data,Short,XLE   250124C00095000,XLE 24JAN25 95 C,Energy,Options,-0.000735341,-100,0.001446525,0.00,996.61,No
Performance by Long Short,Data,Total Energy,,,,,-0.355413287,-100,-0.094105587,0.00,"-67,565.76",
Performance by Long Short,Data,Short,BX    250110P00175000,BX 10JAN25 175 P,Financials,Options,-0.002875138,-100,0.001453897,0.00,0.00,No
Performance by Long Short,Data,Short,GS    250124P00605000,GS 24JAN25 605 P,Financials,Options,-0.000384389,-100,0.001737934,0.00,"1,181.43",No
Performance by Long Short,Data,Short,GS    250124P00615000,GS 24JAN25 615 P,Financials,Options,-0.00102856,-100,0.004383861,0.00,"2,986.36",No
Performance by Long Short,Data,Short,ICE   250221P00150000,ICE 21FEB25 150 P,Financials,Options,-0.003857844,-63.039291705,0.002934439,0.00,"2,075.78",No
Performance by Long Short,Data,Short,JPM   250103P00242500,JPM 03JAN25 242.5 P,Financials,Options,-0.000187919,-100,0.000375838,0.00,237.74,No
Performance by Long Short,Data,Short,JPM   250110C00245000,JPM 10JAN25 245 C,Financials,Options,-0.001179853,-100,0.001366219,0.00,962.98,No
Performance by Long Short,Data,Short,JPM   250110P00242500,JPM 10JAN25 242.5 P,Financials,Options,-0.002895832,-100,0.003449927,0.00,0.00,No
Performance by Long Short,Data,Short,XLF   241231C00049000,XLF 31DEC24 49 C,Financials,Options,0,0,0,0.00,"4,075.70",No
Performance by Long Short,Data,Short,XLF   250110C00048500,XLF 10JAN25 48.5 C,Financials,Options,-0.00780038,-100,0.010302547,0.00,"6,859.10",No
Performance by Long Short,Data,Short,XLF   250110C00049000,XLF 10JAN25 49 C,Financials,Options,-0.001619661,-100,0.004574584,0.00,"3,030.81",No
Performance by Long Short,Data,Short,XLF   250124C00050000,XLF 24JAN25 50 C,Financials,Options,-0.007990839,-100,0.003435879,0.00,0.00,No
Performance by Long Short,Data,Short,XLF   250124C00050500,XLF 24JAN25 50.5 C,Financials,Options,-0.004124679,-100,0.002662706,0.00,0.00,No
Performance by Long Short,Data,Short,XLF   250131C00051000,XLF 31JAN25 51 C,Financials,Options,-0.004838894,-11.105484137,0.000685611,0.00,458.55,No
Performance by Long Short,Data,Total Financials,,,,,-0.015105068,-100,0.037368449,0.00,"21,868.44",
Performance by Long Short,Data,Short,VKTX  250124C00034500,VKTX 24JAN25 34.5 C,Healthcare,Options,-0.000819719,-100,0.001246934,0.00,0.00,No
Performance by Long Short,Data,Total Healthcare,,,,,-0.000819719,-100,0.001246934,0.00,0.00,
Performance by Long Short,Data,Short,CAT   250110C00362500,CAT 10JAN25 362.5 C,Industrials,Options,-0.001851309,-100,0.002210736,0.00,"1,473.10",No
Performance by Long Short,Data,Short,CAT   250110P00350000,CAT 10JAN25 350 P,Industrials,Options,-0.000705391,-100,0.002097696,0.00,"1,345.45",No
Performance by Long Short,Data,Short,CAT   250124P00380000,CAT 24JAN25 380 P,Industrials,Options,-0.000769877,-100,0.001916751,0.00,"1,298.13",No
Performance by Long Short,Data,Short,CAT   250124P00397500,CAT 24JAN25 397.5 P,Industrials,Options,-0.000661861,-100,0.00129615,0.00,920.56,No
Performance by Long Short,Data,Short,RTX   250131C00125000,RTX 31JAN25 125 C,Industrials,Options,-0.006707672,69.750717501,-0.003647612,0.00,"-2,537.55",No
Performance by Long Short,Data,Total Industrials,,,,,-0.004295265,-100,0.003873701,0.00,"2,499.69",
Performance by Long Short,Data,Short,ALB JAN25 90 C,9988 27JAN25 90 C,Technology,Options,-0.00029861,-89.440147432,0.000758959,0.00,519.25,No
Performance by Long Short,Data,Short,AMAT  250131P00187500,AMAT 31JAN25 187.5 P,Technology,Options,-0.003780755,793.63662309,-0.015864637,0.00,"-11,391.70",No
Performance by Long Short,Data,Short,ASML  250103P00680000,ASML 03JAN25 680 P,Technology,Options,-0.001164889,-100,0.002280217,0.00,649.65,No
Performance by Long Short,Data,Short,ASML  250124C00790000,ASML 24JAN25 790 C,Technology,Options,-0.000880639,-100,0.001692794,0.00,"1,201.43",No
Performance by Long Short,Data,Short,CHT JAN25 75 C,941 27JAN25 75 C,Technology,Options,-0.00325447,20.646771191,-0.00065705,0.00,-432.96,No
Performance by Long Short,Data,Short,IGV   250103P00103500,IGV 03JAN25 103.5 P,Technology,Options,-0.005378743,-100,0.005439352,0.00,0.00,No
Performance by Long Short,Data,Short,IGV   250131C00105000,IGV 31JAN25 105 C,Technology,Options,-0.002000073,-62.960433135,0.001372087,0.00,986.88,No
Performance by Long Short,Data,Short,MIU JAN25 35 P,1810 27JAN25 35 P,Technology,Options,-0.000726711,-96.786242082,0.000620544,0.00,456.33,No
Performance by Long Short,Data,Short,MSFT  250110P00420000,MSFT 10JAN25 420 P,Technology,Options,-0.000813066,-100,0.001610589,0.00,0.00,No
Performance by Long Short,Data,Short,MSFT  250117C00430000,MSFT 17JAN25 430 C,Technology,Options,-0.000451806,-100,0.000507187,0.00,334.62,No
Performance by Long Short,Data,Short,MSFT  250124C00432500,MSFT 24JAN25 432.5 C,Technology,Options,-0.006028624,-100,0.000963659,0.00,0.00,No
Performance by Long Short,Data,Short,NVDA  250103C00140000,NVDA 03JAN25 140 C,Technology,Options,-0.011137221,-100,0.001144619,0.00,0.00,No
Performance by Long Short,Data,Short,NVDA  250110C00145000,NVDA 10JAN25 145 C,Technology,Options,-0.024869967,-100,0.01338282,0.00,"11,330.58",No
Performance by Long Short,Data,Short,NVDA  250110C00150000,NVDA 10JAN25 150 C,Technology,Options,-0.02725224,-100,0.036498826,0.00,"26,059.06",No
Performance by Long Short,Data,Short,NVDA  250110C00152500,NVDA 10JAN25 152.5 C,Technology,Options,-0.009286288,-100,0.014206805,0.00,"9,971.62",No
Performance by Long Short,Data,Short,NVDA  250110C00157500,NVDA 10JAN25 157.5 C,Technology,Options,-0.004627209,-100,0.012324789,0.00,"8,432.51",No
Performance by Long Short,Data,Short,NVDA  250110P00145000,NVDA 10JAN25 145 P,Technology,Options,-0.072665197,-100,0.028910688,0.00,0.00,No
Performance by Long Short,Data,Short,NVDA  250117P00130000,NVDA 17JAN25 130 P,Technology,Options,-0.020143922,-100,0.0517057,0.00,"32,930.41",No
Performance by Long Short,Data,Short,NVDA  250124C00146000,NVDA 24JAN25 146 C,Technology,Options,-0.009452388,-100,0.008659718,0.00,"6,414.29",No
Performance by Long Short,Data,Short,NVDA  250124C00150000,NVDA 24JAN25 150 C,Technology,Options,-0.003020312,-100,0.005726598,0.00,"4,114.98",No
Performance by Long Short,Data,Short,NVDA  250131C00145000,NVDA 31JAN25 145 C,Technology,Options,-0.021642595,-77.370607546,0.009242706,0.00,"7,129.58",No
Performance by Long Short,Data,Short,NVDA  250131C00150000,NVDA 31JAN25 150 C,Technology,Options,-0.025165105,-88.748007475,0.023378288,0.00,"17,054.46",No
Performance by Long Short,Data,Short,NVDA  250131C00152500,NVDA 31JAN25 152.5 C,Technology,Options,-0.018761099,-92.249287003,0.025065333,0.00,"18,053.79",No
Performance by Long Short,Data,Short,NVDA  250131C00155000,NVDA 31JAN25 155 C,Technology,Options,-0.01165102,-91.173735381,0.015330203,0.00,"11,058.33",No
Performance by Long Short,Data,Short,ORCL  250103P00165000,ORCL 03JAN25 165 P,Technology,Options,-0.000776753,-100,0.001166494,0.00,"1,132.98",No
Performance by Long Short,Data,Short,ORCL  250110P00162500,ORCL 10JAN25 162.5 P,Technology,Options,-0.001645801,-100,0.000993923,0.00,0.00,No
Performance by Long Short,Data,Short,ORCL  250124C00195000,ORCL 24JAN25 195 C,Technology,Options,-0.00027494,-100,0.000597282,0.00,427.70,No
Performance by Long Short,Data,Short,ORCL  250131C00200000,ORCL 31JAN25 200 C,Technology,Options,-0.000541711,-91.847299251,0.000796705,0.00,571.93,No
Performance by Long Short,Data,Short,PANW  250110P00180000,PANW 10JAN25 180 P,Technology,Options,-0.002749642,-100,0.001637847,0.00,0.00,No
Performance by Long Short,Data,Short,PANW  250131C00195000,PANW 31JAN25 195 C,Technology,Options,-0.001275022,-45.083894304,0.000776195,0.00,555.83,No
Performance by Long Short,Data,Short,PDD   250110C00106000,PDD 10JAN25 106 C,Technology,Options,-0.000308288,-100,0.000835718,0.00,545.47,No
Performance by Long Short,Data,Short,PDD   250117C00100000,PDD 17JAN25 100 C,Technology,Options,-0.002276099,-100,0.0014283,0.00,0.00,No
Performance by Long Short,Data,Short,PLTR  250110C00080000,PLTR 10JAN25 80 C,Technology,Options,-0.00053164,-100,0.000952128,0.00,866.49,No
Performance by Long Short,Data,Short,PLTR  250110P00075000,PLTR 10JAN25 75 P,Technology,Options,-0.005425079,-100,0.004324216,0.00,0.00,No
Performance by Long Short,Data,Short,PLTR  250131C00080000,PLTR 31JAN25 80 C,Technology,Options,-0.002449385,-51.435494315,0.001088674,0.00,780.62,No
Performance by Long Short,Data,Short,SE    250117P00105000,SE 17JAN25 105 P,Technology,Options,-0.001132588,-100,0.002770455,0.00,"1,695.44",No
Performance by Long Short,Data,Short,SE    250117P00110000,SE 17JAN25 110 P,Technology,Options,-0.000914937,-100,0.001339794,0.00,847.72,No
Performance by Long Short,Data,Short,SE    250124P00114000,SE 24JAN25 114 P,Technology,Options,-0.00118985,-100,0.002574127,0.00,"1,755.37",No
Performance by Long Short,Data,Short,SE    250124P00118000,SE 24JAN25 118 P,Technology,Options,-0.001591681,-100,0.001643741,0.00,0.00,No
Performance by Long Short,Data,Short,SNOW  250103P00160000,SNOW 03JAN25 160 P,Technology,Options,-0.002807858,-100,0.004717245,0.00,706.48,No
Performance by Long Short,Data,Short,SNOW  250110P00157500,SNOW 10JAN25 157.5 P,Technology,Options,-0.000786787,-100,0.001913128,0.00,"1,202.71",No
Performance by Long Short,Data,Short,SNOW  250110P00165000,SNOW 10JAN25 165 P,Technology,Options,-0.003112983,-100,0.001930709,0.00,0.00,No
Performance by Long Short,Data,Short,SNOW  250117P00160000,SNOW 17JAN25 160 P,Technology,Options,-0.00105372,-100,0.001885997,0.00,"1,161.45",No
Performance by Long Short,Data,Short,SNOW  250124C00180000,SNOW 24JAN25 180 C,Technology,Options,-0.000401204,-100,0.00068072,0.00,492.70,No
Performance by Long Short,Data,Short,SNOW  250124P00170000,SNOW 24JAN25 170 P,Technology,Options,-0.001041357,-100,0.002235128,0.00,"1,531.40",No
Performance by Long Short,Data,Short,TCH FEB25 370 P,700 27FEB25 370 P,Technology,Options,-0.0015077,-50.918614775,0.000832924,0.00,603.92,No
Performance by Long Short,Data,Short,TCH JAN25 360 P W17,700 17JAN25 360 P,Technology,Options,-0.000392483,-100,0.000807494,0.00,492.82,No
Performance by Long Short,Data,Short,TCH JAN25 370 P,700 27JAN25 370 P,Technology,Options,-0.00133374,-97.423573325,0.001037397,0.00,596.29,No
Performance by Long Short,Data,Short,TCH JAN25 380 P,700 27JAN25 380 P,Technology,Options,-0.002354729,-98.510752279,0.001720046,0.00,"1,043.12",No
Performance by Long Short,Data,Short,TSM   250110C00210000,TSM 10JAN25 210 C,Technology,Options,-0.045693603,-100,0.021065329,0.00,"15,930.93",No
Performance by Long Short,Data,Short,TSM   250110C00215000,TSM 10JAN25 215 C,Technology,Options,-0.026898785,-100,0.015210966,0.00,"11,454.58",No
Performance by Long Short,Data,Short,TSM   250110P00212500,TSM 10JAN25 212.5 P,Technology,Options,-0.059203872,-100,0.028472487,0.00,0.00,No
Performance by Long Short,Data,Short,TSM   250110P00215000,TSM 10JAN25 215 P,Technology,Options,-0.041770783,-100,0.018015917,0.00,0.00,No
Performance by Long Short,Data,Short,TSM   250117C00215000,TSM 17JAN25 215 C,Technology,Options,-0.043680001,-100,0.044742324,0.00,"29,653.37",No
Performance by Long Short,Data,Short,TSM   250124C00217500,TSM 24JAN25 217.5 C,Technology,Options,-0.026161404,-100,0.011728827,0.00,0.00,No
Performance by Long Short,Data,Short,TSM   250124C00220000,TSM 24JAN25 220 C,Technology,Options,-0.016815434,-100,0.009998063,0.00,0.00,No
Performance by Long Short,Data,Short,TSM   250124C00222500,TSM 24JAN25 222.5 C,Technology,Options,-0.022174076,-100,0.021799998,0.00,"16,179.74",No
Performance by Long Short,Data,Short,TSM   250124P00220000,TSM 24JAN25 220 P,Technology,Options,-0.004601177,-100,0.009468084,0.00,"6,788.37",No
Performance by Long Short,Data,Short,TSM   250131C00220000,TSM 31JAN25 220 C,Technology,Options,-0.03844998,-76.617193466,0.018742862,0.00,"14,041.70",No
Performance by Long Short,Data,Short,TSM   250131C00225000,TSM 31JAN25 225 C,Technology,Options,-0.022162973,-77.300289282,0.009742497,0.00,"7,441.57",No
Performance by Long Short,Data,Short,TSM   250131C00230000,TSM 31JAN25 230 C,Technology,Options,-0.01468203,-90.892216415,0.015743427,0.00,"11,329.49",No
Performance by Long Short,Data,Short,TSM   250131P00180000,TSM 31JAN25 180 P,Technology,Options,-0.021258758,-95.739781879,0.044633986,0.00,"30,184.91",No
Performance by Long Short,Data,Short,TSM   250131P00215000,TSM 31JAN25 215 P,Technology,Options,-0.005581232,525.975918765,-0.038565851,0.00,"-27,684.23",No
Performance by Long Short,Data,Short,XLK   250110C00240000,XLK 10JAN25 240 C,Technology,Options,-0.007366098,-100,0.01386759,0.00,"9,329.63",No
Performance by Long Short,Data,Short,XLK   250110C00242500,XLK 10JAN25 242.5 C,Technology,Options,-0.004572536,-100,0.016633904,0.00,"11,152.88",No
Performance by Long Short,Data,Short,XLK   250117C00235000,XLK 17JAN25 235 C,Technology,Options,-0.00300159,-100,0.003788043,0.00,"2,482.15",No
Performance by Long Short,Data,Short,XLK   250124C00235000,XLK 24JAN25 235 C,Technology,Options,-0.024985973,-100,0.008869077,0.00,0.00,No
Performance by Long Short,Data,Short,XLK   250124C00237500,XLK 24JAN25 237.5 C,Technology,Options,-0.029657324,-100,0.013770286,0.00,0.00,No
Performance by Long Short,Data,Short,XLK   250131C00242500,XLK 31JAN25 242.5 C,Technology,Options,-0.008595135,-91.622709531,0.00661121,0.00,"4,824.95",No
Performance by Long Short,Data,Short,XLK   250131C00245000,XLK 31JAN25 245 C,Technology,Options,-0.003775298,-94.82250139,0.004348439,0.00,"3,134.59",No
Performance by Long Short,Data,Short,XSW   250117C00200000,XSW 17JAN25 200 C,Technology,Options,-0.0003686,-100,0.000539155,0.00,"1,751.72",No
Performance by Long Short,Data,Total Technology,,,,,-0.256623516,-98.678879571,0.584786043,0.00,"309,879.92",
Performance by Long Short,Data,Short,GOOG  250110C00195000,GOOG 10JAN25 195 C,Telecomm,Options,-0.00297465,-100,0.002902699,0.00,"1,845.27",No
Performance by Long Short,Data,Short,GOOG  250124C00205000,GOOG 24JAN25 205 C,Telecomm,Options,-0.000443382,-100,0.000986211,0.00,692.90,No
Performance by Long Short,Data,Total Telecomm,,,,,-0.001919955,-100,0.003888938,0.00,"2,538.17",
Performance by Long Short,Data,Short,XLU   250131C00080500,XLU 31JAN25 80.5 C,Utilities,Options,-0.002040759,-88.633459047,0.002998524,0.00,"2,114.96",No
Performance by Long Short,Data,Total Utilities,,,,,-0.002040759,-88.633459047,0.002998524,0.00,"2,114.96",
Performance by Long Short,Data,Short,CHF,Swiss Franc,Cash,Cash,-0,0.608040657,-0,,,Yes
Performance by Long Short,Data,Short,EUR,Euro,Cash,Cash,-0.001258505,1.660164999,-0.000019839,,,Yes
Performance by Long Short,Data,Short,HKD,Hong Kong Dollar,Cash,Cash,-19.57806056,0.229857341,-0.043274184,,,Yes
Performance by Long Short,Data,Short,JPY,Japanese Yen,Cash,Cash,-0.642396587,1.821756159,-0.011543943,,,Yes
Performance by Long Short,Data,Short,MXN,Mexican Peso,Cash,Cash,-0,0.758159588,-0,,,Yes
Performance by Long Short,Data,Short,SGD,Singapore Dollar,Cash,Cash,-4.290021673,1.842092163,-0.072338,,,Yes
Performance by Long Short,Data,Short,USD,United States Dollar,Cash,Cash,-197.049524878,0.310530838,-0.616618431,,,Yes
Performance by Long Short,Data,Short,Fees,Fees,Cash,Cash,-,-,-0.000297824,,,-
Performance by Long Short,Data,Total Cash,,,,,-221.561246528,0.335441268,-0.743336133,,,
Performance by Long Short,Data,Short,E1AF5 C6070,ES 06JAN25 6070 C,Unclassified,Futures Options,-0.002503156,-100,0.002503156,0.00,"1,660.80",No
Performance by Long Short,Data,Short,E3CF5 C6000,ES 15JAN25 6000 C,Unclassified,Futures Options,-0.001656119,-100,0.001656119,0.00,"1,010.80",No
Performance by Long Short,Data,Short,EW1F5 P5940,ES 03JAN25 5940 P,Unclassified,Futures Options,-0.06529279,-100,0.065098525,0.00,"104,339.50",No
Performance by Long Short,Data,Short,EW3F5 C6055,ES 17JAN25 6055 C,Unclassified,Futures Options,-0.003484314,-100,0.003484314,0.00,"2,285.80",No
Performance by Long Short,Data,Short,NQH5,NQ 21MAR25,Unclassified,Futures,0.000000015,> 2000000,-12.835293091,0.00,0.00,No
Performance by Long Short,Data,Short,Q1AF5 C21900,NQ 06JAN25 21900 C,Unclassified,Futures Options,-0.00902179,-100,0.00902179,0.00,"5,985.80",No
Performance by Long Short,Data,Short,Q1BF5 C21900,NQ 07JAN25 21900 C,Unclassified,Futures Options,-0.013581237,-100,0.019099843,0.00,"12,835.80",No
Performance by Long Short,Data,Short,Q2AF5 C20960,NQ 13JAN25 20960 C,Unclassified,Futures Options,-0.003295712,-100,0.003295712,0.00,"2,035.80",No
Performance by Long Short,Data,Short,Q3BF5 C21700,NQ 21JAN25 21700 C,Unclassified,Futures Options,-0.015639571,-99.871908207,0.01638711,0.00,0.00,No
Performance by Long Short,Data,Short,Q3BF5 C21800,NQ 21JAN25 21800 C,Unclassified,Futures Options,-0.006621035,-100,0.006621035,0.00,"4,485.80",No
Performance by Long Short,Data,Short,Q3BF5 P21700,NQ 21JAN25 21700 P,Unclassified,Futures Options,-0.023742621,-100,0.023742621,0.00,"16,085.80",No
Performance by Long Short,Data,Short,Q3CF5 C21425,NQ 15JAN25 21425 C,Unclassified,Futures Options,-0.003335504,-100,0.003335504,0.00,"2,035.80",No
Performance by Long Short,Data,Short,Q4CF5 P21880,NQ 22JAN25 21880 P,Unclassified,Futures Options,-0.001837097,-7.124414416,0.000130882,0.00,92.16,No
Performance by Long Short,Data,Short,Q4CF5 P22000,NQ 22JAN25 22000 P,Unclassified,Futures Options,-0.003033188,-100,0.003033188,0.00,"2,135.80",No
Performance by Long Short,Data,Short,QN2F5 P21500,NQ 10JAN25 21500 P,Unclassified,Futures Options,-0.082901726,-99.982576687,0.129576707,0.00,0.00,No
Performance by Long Short,Data,Short,QN3F5 C21600,NQ 17JAN25 21600 C,Unclassified,Futures Options,-0.006075676,-100,0.006075676,0.00,"3,985.80",No
Performance by Long Short,Data,Short,QN3F5 C21650,NQ 17JAN25 21650 C,Unclassified,Futures Options,-0.006075676,-100,0.006075676,0.00,"3,985.80",No
Performance by Long Short,Data,Short,QN3F5 C21700,NQ 17JAN25 21700 C,Unclassified,Futures Options,-0.006075676,-100,0.006075676,0.00,"3,985.80",No
Performance by Long Short,Data,Short,QN3F5 C21750,NQ 17JAN25 21750 C,Unclassified,Futures Options,-0.006075676,-100,0.006075676,0.00,"3,985.80",No
Performance by Long Short,Data,Short,QN3F5 P21530,NQ 17JAN25 21530 P,Unclassified,Futures Options,-0.008667037,-41.710928981,0.003615102,0.00,"2,371.60",No
Performance by Long Short,Data,Short,QN3F5 P21625,NQ 17JAN25 21625 P,Unclassified,Futures Options,-0.012935162,-99.832661623,0.012913516,0.00,0.00,No
Performance by Long Short,Data,Short,QN4F5 C22000,NQ 24JAN25 22000 C,Unclassified,Futures Options,-0.01993398,-100,0.012910019,0.00,"9,585.80",No
Performance by Long Short,Data,Total Unclassified,,,,,-0.069834043,-100,-12.531180016,0.00,"182,890.26",
Performance by Long Short,Data,Total Short,,,,-222.05%,5.844188894,-12.648334858,0.00,"492,521.81",
Performance by Long Short,Data,Total,,,,,100.00%,6.593675941,6.593675941,0.00,"11,345,777.45",
Projected Income,MetaInfo,Analysis Period,"January 27, 2025"
Projected Income,Header,Financial Instrument,Symbol,Description,Frequency,Quantity,Price,Value,Current Yield %,Principal,Estimated Annual Income,Estimated 2025 Remaining Income
Projected Income,Data,ETFs,DIA,Ordinary Dividend,1,-,-,0,N/A,-,227.37,227.37
Projected Income,Data,ETFs,FPE,Ordinary Dividend,1,-,-,0,N/A,-,7854,7854
Projected Income,Data,,Total ETFs,,,,,0,N/A,,8081.37,8081.37
Projected Income,Data,Stocks,CAT,Ordinary Dividend,1,-,-,0,N/A,-,789.6,789.6
Projected Income,Data,Stocks,JPM,Ordinary Dividend,1,-,-,0,N/A,-,2625,2625
Projected Income,Data,,Total Stocks,,,,,0,N/A,,3414.6,3414.6
Projected Income,Data,Cash,HKD,Debit Interest,12,-100891604.35,0.1284,-12954481.998539997,-4.662808992,-,-604042.75152,-604042.75152
Projected Income,Data,Cash,JPY,Debit Interest,12,-66679761,0.0064719,-431544.7452159,-1.082487383,-,-4671.41742,-4671.41742
Projected Income,Data,Cash,SGD,Debit Interest,12,-3717879.15,0.7437,-2764986.723855,-4.073446013,-,-112630.24146,-112630.24146
Projected Income,Data,Cash,USD,Debit Interest,12,-113725021.14,1,-113725021.14,-4.942551378,-,-5620917.6,-5620917.6
Projected Income,Data,,Total Cash,,,,,-129876034.6076109,-4.883319721,,-6342262.010399999,-6342262.010399999
Projected Income,Data,,Total,,,,,-129876034.6076109,-4.874468226,,-6330766.040399999,-6330766.040399999
Trade Summary,MetaInfo,Analysis Period,"January 1, 2025 - January 27, 2025"
Trade Summary,Header,Financial Instrument,Currency,Symbol,Description,Sector,Quantity Bought,Average Price Bought,Proceeds Bought,Proceeds Bought in Base,Quantity Sold,Average Price Sold,Proceeds Sold,Proceeds Sold in Base
Trade Summary,Data,ETFs,Hong Kong Dollar,2828,HANGSENG CHINA ENT INDEX-HKD,Broad,0,0,0,0,-435000,75.809885057,32977300,4234285.319999999
Trade Summary,Data,ETFs,Hong Kong Dollar,3067,ISHARES HANG SENG TECH E-HKD,Technology,0,0,0,0,-600000,9.875,5925000,760770
Trade Summary,Data,ETFs,United States Dollar,CWB,SPDR BLOOMBERG CONVERTIBLE S,Broad,0,0,0,0,-38350,79.77300339,3059294.68,3059294.68
Trade Summary,Data,ETFs,United States Dollar,DBA,INVESCO DB AGRICULTURE FUND,Basic Materials,0,0,0,0,-55000,27.198229091,1495902.6,1495902.6
Trade Summary,Data,ETFs,United States Dollar,DIA,SPDR DJIA TRUST,Broad,0,0,0,0,-2000,440.605,881210,881210
Trade Summary,Data,ETFs,United States Dollar,EPI,WISDOMTREE INDIA EARNINGS,Broad,0,0,0,0,-50000,43.01065754,2150532.877,2150532.877
Trade Summary,Data,ETFs,United States Dollar,FPE,FT-PREFERRED SECUR & INC ETF,Broad,0,0,0,0,-200000,17.679329086,3535865.817199999,3535865.817199999
Trade Summary,Data,ETFs,United States Dollar,GLD,SPDR GOLD SHARES,Basic Materials,0,0,0,0,-69481,253.999813906,17648161.07,17648161.07
Trade Summary,Data,ETFs,United States Dollar,IAUM,ISHARES GOLD TRUST MICRO,Basic Materials,0,0,0,0,-55000,27.5,1512500,1512500
Trade Summary,Data,ETFs,United States Dollar,IBIT,ISHARES BITCOIN TRUST ETF,Broad,2000,55.68942,-111378.84,-111378.84,-55000,57.546595455,3165062.750000003,3165062.750000003
Trade Summary,Data,ETFs,United States Dollar,IGV,ISHARES EXPANDED TECH-SOFTWA,Technology,1000,103.5,-103500,-103500,-11000,100.320867273,1103529.54,1103529.54
Trade Summary,Data,ETFs,United States Dollar,IJH,ISHARES CORE S&P MID-CAP ETF,Broad,0,0,0,0,-63000,64.874880635,4087117.479999997,4087117.479999997
Trade Summary,Data,ETFs,United States Dollar,ISTB,ISHARES CORE 1-5 YEAR USD BO,Broad,0,0,0,0,-21013,47.71,1002530.230000001,1002530.230000001
Trade Summary,Data,ETFs,United States Dollar,IWM,ISHARES RUSSELL 2000 ETF,Broad,0,0,0,0,-36000,227.152097222,8177475.500000001,8177475.500000001
Trade Summary,Data,ETFs,United States Dollar,LQD,ISHARES IBOXX INVESTMENT GRA,Broad,0,0,0,0,-20000,107.580542,2151610.84,2151610.84
